snapshot_date,product_id,warehouse_location,stock_in,stock_out,closing_stock,reorder_level
2026-05-24,PROD0053,Karachi-Main,50,3,288,34
2026-05-24,PROD0054,Lahore-Hub,0,3,229,48
2026-05-24,PROD0055,Karachi-Main,0,6,485,35
2026-05-24,PROD0056,Karachi-Main,0,5,246,45
2026-05-24,PROD0057,Lahore-Hub,0,6,240,20
2026-05-24,PROD0058,Karachi-Main,0,1,161,47
2026-05-24,PROD0059,Karachi-Main,0,2,311,23
2026-05-24,PROD0060,Lahore-Hub,0,4,324,24
2026-05-25,PROD0001,Lahore-Hub,0,2,294,52
2026-05-25,PROD0002,Lahore-Hub,0,1,379,32
2026-05-25,PROD0003,Karachi-Main,0,4,357,33
2026-05-25,PROD0004,Lahore-Hub,0,4,316,29
2026-05-25,PROD0005,Lahore-Hub,0,1,391,41
2026-05-25,PROD0006,Lahore-Hub,0,4,441,52
2026-05-25,PROD0007,Karachi-Main,0,3,209,37
2026-05-25,PROD0008,Karachi-Main,0,1,159,53
2026-05-25,PROD0009,Lahore-Hub,0,2,303,45
2026-05-25,PROD0010,Lahore-Hub,0,1,92,53
2026-05-25,PROD0011,Karachi-Main,0,2,258,57
2026-05-25,PROD0012,Karachi-Main,0,2,183,59
2026-05-25,PROD0013,Lahore-Hub,0,3,404,59
2026-05-25,PROD0014,Lahore-Hub,20,4,217,32
2026-05-25,PROD0015,Karachi-Main,0,4,229,47
2026-05-25,PROD0016,Karachi-Main,0,0,91,22
2026-05-25,PROD0017,Lahore-Hub,0,3,80,49
2026-05-25,PROD0018,Karachi-Main,0,0,70,57
2026-05-25,PROD0019,Lahore-Hub,0,3,185,55
2026-05-25,PROD0020,Karachi-Main,20,1,273,38
2026-05-25,PROD0021,Karachi-Main,0,4,143,54
2026-05-25,PROD0022,Karachi-Main,0,5,300,49
2026-05-25,PROD0023,Karachi-Main,0,1,343,22
2026-05-25,PROD0024,Karachi-Main,0,3,304,38
2026-05-25,PROD0025,Karachi-Main,0,3,244,41
2026-05-25,PROD0026,Karachi-Main,0,3,308,21
2026-05-25,PROD0027,Lahore-Hub,0,2,267,46
2026-05-25,PROD0028,Lahore-Hub,0,3,339,57
2026-05-25,PROD0029,Karachi-Main,0,3,272,60
2026-05-25,PROD0030,Karachi-Main,0,4,216,24
2026-05-25,PROD0031,Lahore-Hub,0,3,400,50
2026-05-25,PROD0032,Karachi-Main,0,1,253,46
2026-05-25,PROD0033,Karachi-Main,0,2,155,49
2026-05-25,PROD0034,Lahore-Hub,0,4,137,58
2026-05-25,PROD0035,Lahore-Hub,100,1,286,56
2026-05-25,PROD0036,Karachi-Main,0,4,266,34
2026-05-25,PROD0037,Karachi-Main,0,2,102,40
2026-05-25,PROD0038,Lahore-Hub,0,1,400,57
2026-05-25,PROD0039,Karachi-Main,0,5,230,34
2026-05-25,PROD0040,Lahore-Hub,0,6,149,48
2026-05-25,PROD0041,Lahore-Hub,0,1,76,36
2026-05-25,PROD0042,Karachi-Main,0,7,114,39
2026-05-25,PROD0043,Lahore-Hub,0,4,171,22
2026-05-25,PROD0044,Lahore-Hub,0,3,368,34
2026-05-25,PROD0045,Karachi-Main,0,3,406,57
2026-05-25,PROD0046,Karachi-Main,0,0,306,36
2026-05-25,PROD0047,Karachi-Main,0,3,194,45
2026-05-25,PROD0048,Karachi-Main,0,3,156,36
2026-05-25,PROD0049,Lahore-Hub,0,1,154,20
2026-05-25,PROD0050,Lahore-Hub,0,0,267,53
2026-05-25,PROD0051,Lahore-Hub,0,2,78,34
2026-05-25,PROD0052,Lahore-Hub,0,4,58,22
2026-05-25,PROD0053,Lahore-Hub,0,6,282,34
2026-05-25,PROD0054,Lahore-Hub,0,3,226,48
2026-05-25,PROD0055,Karachi-Main,0,3,482,35
2026-05-25,PROD0056,Karachi-Main,0,2,244,45
2026-05-25,PROD0057,Karachi-Main,0,1,239,20
2026-05-25,PROD0058,Lahore-Hub,0,0,161,47
2026-05-25,PROD0059,Lahore-Hub,0,2,309,23
2026-05-25,PROD0060,Lahore-Hub,0,6,318,24
2026-05-26,PROD0001,Karachi-Main,0,6,288,52
2026-05-26,PROD0002,Lahore-Hub,0,3,376,32
2026-05-26,PROD0003,Karachi-Main,0,3,354,33
2026-05-26,PROD0004,Karachi-Main,0,2,314,29
2026-05-26,PROD0005,Lahore-Hub,0,5,386,41
2026-05-26,PROD0006,Lahore-Hub,0,3,438,52
2026-05-26,PROD0007,Karachi-Main,0,2,207,37
2026-05-26,PROD0008,Karachi-Main,0,2,157,53
2026-05-26,PROD0009,Karachi-Main,0,2,301,45
2026-05-26,PROD0010,Karachi-Main,0,3,89,53
2026-05-26,PROD0011,Karachi-Main,100,1,357,57
2026-05-26,PROD0012,Lahore-Hub,0,6,177,59
2026-05-26,PROD0013,Karachi-Main,0,4,400,59
2026-05-26,PROD0014,Lahore-Hub,0,6,211,32
2026-05-26,PROD0015,Lahore-Hub,0,2,227,47
2026-05-26,PROD0016,Lahore-Hub,0,5,86,22
2026-05-26,PROD0017,Karachi-Main,0,2,78,49
2026-05-26,PROD0018,Karachi-Main,0,3,67,57
2026-05-26,PROD0019,Karachi-Main,20,6,199,55
2026-05-26,PROD0020,Lahore-Hub,0,6,267,38
2026-05-26,PROD0021,Karachi-Main,0,5,138,54
2026-05-26,PROD0022,Lahore-Hub,0,4,296,49
2026-05-26,PROD0023,Lahore-Hub,0,3,340,22
2026-05-26,PROD0024,Karachi-Main,0,1,303,38
2026-05-26,PROD0025,Karachi-Main,0,4,240,41
2026-05-26,PROD0026,Karachi-Main,0,3,305,21
2026-05-26,PROD0027,Karachi-Main,0,4,263,46
2026-05-26,PROD0028,Karachi-Main,0,2,337,57
2026-05-26,PROD0029,Lahore-Hub,0,2,270,60
2026-05-26,PROD0030,Lahore-Hub,0,4,212,24
2026-05-26,PROD0031,Lahore-Hub,0,4,396,50
2026-05-26,PROD0032,Lahore-Hub,0,1,252,46
2026-05-26,PROD0033,Lahore-Hub,0,2,153,49
2026-05-26,PROD0034,Karachi-Main,0,4,133,58
2026-05-26,PROD0035,Lahore-Hub,0,2,284,56
2026-05-26,PROD0036,Lahore-Hub,0,3,263,34
2026-05-26,PROD0037,Karachi-Main,0,5,97,40
2026-05-26,PROD0038,Lahore-Hub,0,2,398,57
2026-05-26,PROD0039,Karachi-Main,0,2,228,34
2026-05-26,PROD0040,Lahore-Hub,0,2,147,48
2026-05-26,PROD0041,Lahore-Hub,0,2,74,36
2026-05-26,PROD0042,Karachi-Main,0,4,110,39
2026-05-26,PROD0043,Lahore-Hub,20,2,189,22
2026-05-26,PROD0044,Karachi-Main,0,2,366,34
2026-05-26,PROD0045,Karachi-Main,0,3,403,57
2026-05-26,PROD0046,Lahore-Hub,0,2,304,36
2026-05-26,PROD0047,Lahore-Hub,0,2,192,45
2026-05-26,PROD0048,Karachi-Main,0,2,154,36
2026-05-26,PROD0049,Lahore-Hub,0,5,149,20
2026-05-26,PROD0050,Karachi-Main,0,4,263,53
2026-05-26,PROD0051,Karachi-Main,0,4,74,34
2026-05-26,PROD0052,Karachi-Main,0,4,54,22
2026-05-26,PROD0053,Karachi-Main,0,4,278,34
2026-05-26,PROD0054,Lahore-Hub,0,4,222,48
2026-05-26,PROD0055,Karachi-Main,0,0,482,35
2026-05-26,PROD0056,Karachi-Main,0,1,243,45
2026-05-26,PROD0057,Karachi-Main,0,4,235,20
2026-05-26,PROD0058,Lahore-Hub,0,1,160,47
2026-05-26,PROD0059,Lahore-Hub,0,4,305,23
2026-05-26,PROD0060,Lahore-Hub,0,1,317,24
2026-05-27,PROD0001,Lahore-Hub,0,2,286,52
2026-05-27,PROD0002,Karachi-Main,0,2,374,32
2026-05-27,PROD0003,Karachi-Main,0,1,353,33
2026-05-27,PROD0004,Karachi-Main,0,4,310,29
2026-05-27,PROD0005,Lahore-Hub,0,7,379,41
2026-05-27,PROD0006,Lahore-Hub,0,3,435,52
2026-05-27,PROD0007,Lahore-Hub,0,4,203,37
2026-05-27,PROD0008,Lahore-Hub,0,5,152,53
2026-05-27,PROD0009,Lahore-Hub,0,3,298,45
2026-05-27,PROD0010,Lahore-Hub,0,2,87,53
2026-05-27,PROD0011,Karachi-Main,0,3,354,57
2026-05-27,PROD0012,Karachi-Main,0,2,175,59
2026-05-27,PROD0013,Lahore-Hub,0,2,398,59
2026-05-27,PROD0014,Karachi-Main,0,4,207,32
2026-05-27,PROD0015,Karachi-Main,0,1,226,47
2026-05-27,PROD0016,Karachi-Main,0,5,81,22
2026-05-27,PROD0017,Karachi-Main,0,2,76,49
2026-05-27,PROD0018,Lahore-Hub,0,3,64,57
2026-05-27,PROD0019,Lahore-Hub,0,6,193,55
2026-05-27,PROD0020,Lahore-Hub,0,3,264,38
2026-05-27,PROD0021,Lahore-Hub,0,3,135,54
2026-05-27,PROD0022,Karachi-Main,0,7,289,49
2026-05-27,PROD0023,Karachi-Main,0,3,337,22
2026-05-27,PROD0024,Karachi-Main,0,1,302,38
2026-05-27,PROD0025,Lahore-Hub,0,0,240,41
2026-05-27,PROD0026,Karachi-Main,100,3,402,21
2026-05-27,PROD0027,Lahore-Hub,0,1,262,46
2026-05-27,PROD0028,Karachi-Main,0,2,335,57
2026-05-27,PROD0029,Lahore-Hub,0,1,269,60
2026-05-27,PROD0030,Lahore-Hub,0,3,209,24
2026-05-27,PROD0031,Lahore-Hub,0,1,395,50
2026-05-27,PROD0032,Lahore-Hub,0,2,250,46
2026-05-27,PROD0033,Lahore-Hub,0,4,149,49
2026-05-27,PROD0034,Karachi-Main,0,3,130,58
2026-05-27,PROD0035,Karachi-Main,0,4,280,56
2026-05-27,PROD0036,Karachi-Main,0,2,261,34
2026-05-27,PROD0037,Karachi-Main,0,2,95,40
2026-05-27,PROD0038,Lahore-Hub,0,3,395,57
2026-05-27,PROD0039,Karachi-Main,0,1,227,34
2026-05-27,PROD0040,Lahore-Hub,0,2,145,48
2026-05-27,PROD0041,Lahore-Hub,0,4,70,36
2026-05-27,PROD0042,Karachi-Main,0,6,104,39
2026-05-27,PROD0043,Karachi-Main,0,4,185,22
2026-05-27,PROD0044,Karachi-Main,0,1,365,34
2026-05-27,PROD0045,Lahore-Hub,0,4,399,57
2026-05-27,PROD0046,Lahore-Hub,100,4,400,36
2026-05-27,PROD0047,Karachi-Main,0,1,191,45
2026-05-27,PROD0048,Lahore-Hub,0,5,149,36
2026-05-27,PROD0049,Karachi-Main,0,2,147,20
2026-05-27,PROD0050,Lahore-Hub,0,1,262,53
2026-05-27,PROD0051,Karachi-Main,0,4,70,34
2026-05-27,PROD0052,Lahore-Hub,0,3,51,22
2026-05-27,PROD0053,Lahore-Hub,0,3,275,34
2026-05-27,PROD0054,Lahore-Hub,20,6,236,48
2026-05-27,PROD0055,Karachi-Main,0,4,478,35
2026-05-27,PROD0056,Karachi-Main,0,9,234,45
2026-05-27,PROD0057,Karachi-Main,0,3,232,20
2026-05-27,PROD0058,Karachi-Main,0,2,158,47
2026-05-27,PROD0059,Karachi-Main,0,3,302,23
2026-05-27,PROD0060,Lahore-Hub,0,2,315,24
2026-05-28,PROD0001,Karachi-Main,0,5,281,52
2026-05-28,PROD0002,Karachi-Main,0,4,370,32
2026-05-28,PROD0003,Karachi-Main,0,3,350,33
2026-05-28,PROD0004,Lahore-Hub,0,5,305,29
2026-05-28,PROD0005,Karachi-Main,0,3,376,41
2026-05-28,PROD0006,Lahore-Hub,0,1,434,52
2026-05-28,PROD0007,Lahore-Hub,0,3,200,37
2026-05-28,PROD0008,Lahore-Hub,0,7,145,53
2026-05-28,PROD0009,Lahore-Hub,0,3,295,45
2026-05-28,PROD0010,Lahore-Hub,0,2,85,53
2026-05-28,PROD0011,Karachi-Main,0,5,349,57
2026-05-28,PROD0012,Lahore-Hub,50,2,223,59
2026-05-28,PROD0013,Lahore-Hub,0,4,394,59
2026-05-28,PROD0014,Lahore-Hub,0,1,206,32
2026-05-28,PROD0015,Lahore-Hub,0,3,223,47
2026-05-28,PROD0016,Lahore-Hub,0,8,73,22
2026-05-28,PROD0017,Lahore-Hub,0,3,73,49
2026-05-28,PROD0018,Karachi-Main,0,5,59,57
2026-05-28,PROD0019,Karachi-Main,0,6,187,55
2026-05-28,PROD0020,Lahore-Hub,0,5,259,38
2026-05-28,PROD0021,Karachi-Main,0,4,131,54
2026-05-28,PROD0022,Karachi-Main,100,3,386,49
2026-05-28,PROD0023,Karachi-Main,0,4,333,22
2026-05-28,PROD0024,Lahore-Hub,0,0,302,38
2026-05-28,PROD0025,Karachi-Main,0,8,232,41
2026-05-28,PROD0026,Karachi-Main,0,2,400,21
2026-05-28,PROD0027,Karachi-Main,0,4,258,46
2026-05-28,PROD0028,Karachi-Main,0,0,335,57
2026-05-28,PROD0029,Lahore-Hub,0,1,268,60
2026-05-28,PROD0030,Lahore-Hub,0,7,202,24
2026-05-28,PROD0031,Karachi-Main,0,4,391,50
2026-05-28,PROD0032,Lahore-Hub,0,5,245,46
2026-05-28,PROD0033,Karachi-Main,0,1,148,49
2026-05-28,PROD0034,Lahore-Hub,0,5,125,58
2026-05-28,PROD0035,Lahore-Hub,0,1,279,56
2026-05-28,PROD0036,Lahore-Hub,0,2,259,34
2026-05-28,PROD0037,Karachi-Main,100,1,194,40
2026-05-28,PROD0038,Lahore-Hub,0,4,391,57
2026-05-28,PROD0039,Lahore-Hub,0,3,224,34
2026-05-28,PROD0040,Karachi-Main,0,1,144,48
2026-05-28,PROD0041,Karachi-Main,0,3,67,36
2026-05-28,PROD0042,Karachi-Main,0,2,102,39
2026-05-28,PROD0043,Lahore-Hub,0,2,183,22
2026-05-28,PROD0044,Karachi-Main,0,1,364,34
2026-05-28,PROD0045,Karachi-Main,0,3,396,57
2026-05-28,PROD0046,Karachi-Main,0,2,398,36
2026-05-28,PROD0047,Karachi-Main,0,3,188,45
2026-05-28,PROD0048,Karachi-Main,0,3,146,36
2026-05-28,PROD0049,Karachi-Main,0,5,142,20
2026-05-28,PROD0050,Karachi-Main,0,6,256,53
2026-05-28,PROD0051,Karachi-Main,0,3,67,34
2026-05-28,PROD0052,Karachi-Main,50,5,96,22
2026-05-28,PROD0053,Karachi-Main,0,2,273,34
2026-05-28,PROD0054,Lahore-Hub,0,2,234,48
2026-05-28,PROD0055,Lahore-Hub,0,4,474,35
2026-05-28,PROD0056,Karachi-Main,0,3,231,45
2026-05-28,PROD0057,Lahore-Hub,0,2,230,20
2026-05-28,PROD0058,Karachi-Main,0,1,157,47
2026-05-28,PROD0059,Karachi-Main,0,5,297,23
2026-05-28,PROD0060,Lahore-Hub,0,3,312,24
2026-05-29,PROD0001,Lahore-Hub,0,4,277,52
2026-05-29,PROD0002,Lahore-Hub,0,1,369,32
2026-05-29,PROD0003,Lahore-Hub,0,3,347,33
2026-05-29,PROD0004,Lahore-Hub,0,4,301,29
2026-05-29,PROD0005,Karachi-Main,0,2,374,41
2026-05-29,PROD0006,Karachi-Main,0,2,432,52
2026-05-29,PROD0007,Lahore-Hub,0,2,198,37
2026-05-29,PROD0008,Karachi-Main,0,4,141,53
2026-05-29,PROD0009,Lahore-Hub,0,5,290,45
2026-05-29,PROD0010,Karachi-Main,100,2,183,53
2026-05-29,PROD0011,Karachi-Main,0,2,347,57
2026-05-29,PROD0012,Karachi-Main,0,4,219,59
2026-05-29,PROD0013,Karachi-Main,50,0,444,59
2026-05-29,PROD0014,Karachi-Main,0,3,203,32
2026-05-29,PROD0015,Karachi-Main,0,0,223,47
2026-05-29,PROD0016,Karachi-Main,0,2,71,22
2026-05-29,PROD0017,Karachi-Main,0,2,71,49
2026-05-29,PROD0018,Karachi-Main,0,1,58,57
2026-05-29,PROD0019,Karachi-Main,0,4,183,55
2026-05-29,PROD0020,Lahore-Hub,0,5,254,38
2026-05-29,PROD0021,Karachi-Main,0,1,130,54
2026-05-29,PROD0022,Karachi-Main,0,4,382,49
2026-05-29,PROD0023,Karachi-Main,0,0,333,22
2026-05-29,PROD0024,Karachi-Main,0,6,296,38
2026-05-29,PROD0025,Lahore-Hub,0,5,227,41
2026-05-29,PROD0026,Karachi-Main,0,1,399,21
2026-05-29,PROD0027,Karachi-Main,0,5,253,46
2026-05-29,PROD0028,Lahore-Hub,0,1,334,57
2026-05-29,PROD0029,Karachi-Main,0,4,264,60
2026-05-29,PROD0030,Lahore-Hub,0,2,200,24
2026-05-29,PROD0031,Lahore-Hub,0,1,390,50
2026-05-29,PROD0032,Lahore-Hub,0,3,242,46
2026-05-29,PROD0033,Karachi-Main,0,3,145,49
2026-05-29,PROD0034,Lahore-Hub,0,6,119,58
2026-05-29,PROD0035,Lahore-Hub,0,0,279,56
2026-05-29,PROD0036,Karachi-Main,0,3,256,34
2026-05-29,PROD0037,Lahore-Hub,0,5,189,40
2026-05-29,PROD0038,Lahore-Hub,0,1,390,57
2026-05-29,PROD0039,Karachi-Main,20,3,241,34
2026-05-29,PROD0040,Karachi-Main,0,4,140,48
2026-05-29,PROD0041,Lahore-Hub,0,2,65,36
2026-05-29,PROD0042,Lahore-Hub,0,3,99,39
2026-05-29,PROD0043,Karachi-Main,0,7,176,22
2026-05-29,PROD0044,Lahore-Hub,0,1,363,34
2026-05-29,PROD0045,Karachi-Main,20,3,413,57
2026-05-29,PROD0046,Karachi-Main,0,3,395,36
2026-05-29,PROD0047,Lahore-Hub,0,1,187,45
2026-05-29,PROD0048,Karachi-Main,0,1,145,36
2026-05-29,PROD0049,Karachi-Main,0,2,140,20
2026-05-29,PROD0050,Lahore-Hub,0,2,254,53
2026-05-29,PROD0051,Lahore-Hub,0,6,61,34
2026-05-29,PROD0052,Lahore-Hub,0,1,95,22
2026-05-29,PROD0053,Lahore-Hub,0,3,270,34
2026-05-29,PROD0054,Karachi-Main,0,3,231,48
2026-05-29,PROD0055,Lahore-Hub,0,4,470,35
2026-05-29,PROD0056,Lahore-Hub,0,2,229,45
2026-05-29,PROD0057,Lahore-Hub,0,3,227,20
2026-05-29,PROD0058,Karachi-Main,0,4,153,47
2026-05-29,PROD0059,Lahore-Hub,0,2,295,23
2026-05-29,PROD0060,Karachi-Main,0,3,309,24
2026-05-30,PROD0001,Karachi-Main,0,2,275,52
2026-05-30,PROD0002,Lahore-Hub,0,4,365,32
2026-05-30,PROD0003,Lahore-Hub,0,1,346,33
2026-05-30,PROD0004,Karachi-Main,0,3,298,29
2026-05-30,PROD0005,Karachi-Main,0,5,369,41
2026-05-30,PROD0006,Karachi-Main,0,2,430,52
2026-05-30,PROD0007,Lahore-Hub,0,4,194,37
2026-05-30,PROD0008,Karachi-Main,0,2,139,53
2026-05-30,PROD0009,Lahore-Hub,0,1,289,45
2026-05-30,PROD0010,Karachi-Main,0,3,180,53
2026-05-30,PROD0011,Karachi-Main,100,4,443,57
2026-05-30,PROD0012,Lahore-Hub,0,7,212,59
2026-05-30,PROD0013,Karachi-Main,0,4,440,59
2026-05-30,PROD0014,Lahore-Hub,0,6,197,32
2026-05-30,PROD0015,Karachi-Main,0,4,219,47
2026-05-30,PROD0016,Karachi-Main,0,1,70,22
2026-05-30,PROD0017,Karachi-Main,0,1,70,49
2026-05-30,PROD0018,Karachi-Main,0,7,51,57
2026-05-30,PROD0019,Lahore-Hub,0,4,179,55
2026-05-30,PROD0020,Karachi-Main,0,3,251,38
2026-05-30,PROD0021,Karachi-Main,20,3,147,54
2026-05-30,PROD0022,Lahore-Hub,0,3,379,49
2026-05-30,PROD0023,Karachi-Main,0,3,330,22
2026-05-30,PROD0024,Karachi-Main,50,1,345,38
2026-05-30,PROD0025,Lahore-Hub,0,1,226,41
2026-05-30,PROD0026,Lahore-Hub,0,3,396,21
2026-05-30,PROD0027,Karachi-Main,0,0,253,46
2026-05-30,PROD0028,Karachi-Main,0,3,331,57
2026-05-30,PROD0029,Karachi-Main,20,3,281,60
2026-05-30,PROD0030,Lahore-Hub,0,0,200,24
2026-05-30,PROD0031,Karachi-Main,0,2,388,50
2026-05-30,PROD0032,Lahore-Hub,0,1,241,46
2026-05-30,PROD0033,Lahore-Hub,0,2,143,49
2026-05-30,PROD0034,Karachi-Main,0,4,115,58
2026-05-30,PROD0035,Lahore-Hub,100,4,375,56
2026-05-30,PROD0036,Karachi-Main,0,1,255,34
2026-05-30,PROD0037,Lahore-Hub,0,3,186,40
2026-05-30,PROD0038,Karachi-Main,0,3,387,57
2026-05-30,PROD0039,Karachi-Main,0,2,239,34
2026-05-30,PROD0040,Lahore-Hub,0,2,138,48
2026-05-30,PROD0041,Karachi-Main,0,3,62,36
2026-05-30,PROD0042,Lahore-Hub,0,2,97,39
2026-05-30,PROD0043,Karachi-Main,100,3,273,22
2026-05-30,PROD0044,Lahore-Hub,0,2,361,34
2026-05-30,PROD0045,Lahore-Hub,0,1,412,57
2026-05-30,PROD0046,Karachi-Main,0,0,395,36
2026-05-30,PROD0047,Karachi-Main,0,3,184,45
2026-05-30,PROD0048,Karachi-Main,0,4,141,36
2026-05-30,PROD0049,Lahore-Hub,0,4,136,20
2026-05-30,PROD0050,Lahore-Hub,50,3,301,53
2026-05-30,PROD0051,Karachi-Main,0,3,58,34
2026-05-30,PROD0052,Lahore-Hub,0,6,89,22
2026-05-30,PROD0053,Karachi-Main,0,4,266,34
2026-05-30,PROD0054,Lahore-Hub,0,4,227,48
2026-05-30,PROD0055,Lahore-Hub,0,5,465,35
2026-05-30,PROD0056,Karachi-Main,0,1,228,45
2026-05-30,PROD0057,Karachi-Main,0,4,223,20
2026-05-30,PROD0058,Karachi-Main,0,2,151,47
2026-05-30,PROD0059,Karachi-Main,0,4,291,23
2026-05-30,PROD0060,Karachi-Main,0,5,304,24
2026-05-31,PROD0001,Lahore-Hub,0,2,273,52
2026-05-31,PROD0002,Lahore-Hub,0,4,361,32
2026-05-31,PROD0003,Lahore-Hub,0,1,345,33
2026-05-31,PROD0004,Karachi-Main,0,2,296,29
2026-05-31,PROD0005,Karachi-Main,0,4,365,41
2026-05-31,PROD0006,Karachi-Main,0,1,429,52
2026-05-31,PROD0007,Karachi-Main,0,1,193,37
2026-05-31,PROD0008,Karachi-Main,0,0,139,53
2026-05-31,PROD0009,Karachi-Main,0,3,286,45
2026-05-31,PROD0010,Lahore-Hub,0,3,177,53
2026-05-31,PROD0011,Karachi-Main,0,4,439,57
2026-05-31,PROD0012,Karachi-Main,0,2,210,59
2026-05-31,PROD0013,Lahore-Hub,0,3,437,59
2026-05-31,PROD0014,Karachi-Main,0,6,191,32
2026-05-31,PROD0015,Lahore-Hub,0,2,217,47
2026-05-31,PROD0016,Lahore-Hub,0,2,68,22
2026-05-31,PROD0017,Lahore-Hub,0,2,68,49
2026-05-31,PROD0018,Lahore-Hub,0,4,47,57
2026-05-31,PROD0019,Lahore-Hub,0,1,178,55
2026-05-31,PROD0020,Lahore-Hub,0,4,247,38
2026-05-31,PROD0021,Karachi-Main,0,3,144,54
2026-05-31,PROD0022,Karachi-Main,0,3,376,49
2026-05-31,PROD0023,Lahore-Hub,100,5,425,22
2026-05-31,PROD0024,Karachi-Main,0,3,342,38
2026-05-31,PROD0025,Karachi-Main,20,1,245,41
2026-05-31,PROD0026,Karachi-Main,0,1,395,21
2026-05-31,PROD0027,Lahore-Hub,0,3,250,46
2026-05-31,PROD0028,Karachi-Main,0,5,326,57
2026-05-31,PROD0029,Lahore-Hub,0,4,277,60
2026-05-31,PROD0030,Karachi-Main,0,2,198,24
2026-05-31,PROD0031,Lahore-Hub,0,7,381,50
2026-05-31,PROD0032,Karachi-Main,0,0,241,46
2026-05-31,PROD0033,Lahore-Hub,0,4,139,49
2026-05-31,PROD0034,Karachi-Main,0,2,113,58
2026-05-31,PROD0035,Karachi-Main,0,3,372,56
2026-05-31,PROD0036,Karachi-Main,0,1,254,34
2026-05-31,PROD0037,Karachi-Main,0,3,183,40
2026-05-31,PROD0038,Lahore-Hub,0,1,386,57
2026-05-31,PROD0039,Karachi-Main,0,3,236,34
2026-05-31,PROD0040,Karachi-Main,50,6,182,48
2026-05-31,PROD0041,Karachi-Main,0,3,59,36
2026-05-31,PROD0042,Lahore-Hub,0,2,95,39
2026-05-31,PROD0043,Lahore-Hub,0,1,272,22
2026-05-31,PROD0044,Karachi-Main,0,4,357,34
2026-05-31,PROD0045,Karachi-Main,0,4,408,57
2026-05-31,PROD0046,Karachi-Main,0,3,392,36
2026-05-31,PROD0047,Karachi-Main,0,1,183,45
2026-05-31,PROD0048,Lahore-Hub,0,4,137,36
2026-05-31,PROD0049,Lahore-Hub,0,2,134,20
2026-05-31,PROD0050,Lahore-Hub,0,4,297,53
2026-05-31,PROD0051,Karachi-Main,0,1,57,34
2026-05-31,PROD0052,Karachi-Main,0,5,84,22
2026-05-31,PROD0053,Karachi-Main,0,3,263,34
2026-05-31,PROD0054,Lahore-Hub,0,1,226,48
2026-05-31,PROD0055,Lahore-Hub,0,2,463,35
2026-05-31,PROD0056,Lahore-Hub,0,1,227,45
2026-05-31,PROD0057,Karachi-Main,0,5,218,20
2026-05-31,PROD0058,Karachi-Main,0,1,150,47
2026-05-31,PROD0059,Karachi-Main,0,3,288,23
2026-05-31,PROD0060,Lahore-Hub,0,2,302,24
2026-06-01,PROD0001,Lahore-Hub,0,3,270,52
2026-06-01,PROD0002,Lahore-Hub,0,2,359,32
2026-06-01,PROD0003,Karachi-Main,0,5,340,33
2026-06-01,PROD0004,Karachi-Main,0,4,292,29
2026-06-01,PROD0005,Lahore-Hub,20,5,380,41
2026-06-01,PROD0006,Karachi-Main,0,2,427,52
2026-06-01,PROD0007,Karachi-Main,0,3,190,37
2026-06-01,PROD0008,Lahore-Hub,50,2,187,53
2026-06-01,PROD0009,Karachi-Main,0,1,285,45
2026-06-01,PROD0010,Lahore-Hub,0,3,174,53
2026-06-01,PROD0011,Lahore-Hub,0,1,438,57
2026-06-01,PROD0012,Karachi-Main,0,7,203,59
2026-06-01,PROD0013,Karachi-Main,0,6,431,59
2026-06-01,PROD0014,Karachi-Main,20,3,208,32
2026-06-01,PROD0015,Lahore-Hub,0,4,213,47
2026-06-01,PROD0016,Lahore-Hub,0,1,67,22
2026-06-01,PROD0017,Lahore-Hub,0,1,67,49
2026-06-01,PROD0018,Lahore-Hub,0,2,45,57
2026-06-01,PROD0019,Karachi-Main,0,3,175,55
2026-06-01,PROD0020,Lahore-Hub,0,3,244,38
2026-06-01,PROD0021,Lahore-Hub,0,1,143,54
2026-06-01,PROD0022,Lahore-Hub,0,4,372,49
2026-06-01,PROD0023,Karachi-Main,0,1,424,22
2026-06-01,PROD0024,Lahore-Hub,0,3,339,38
2026-06-01,PROD0025,Lahore-Hub,0,3,242,41
2026-06-01,PROD0026,Lahore-Hub,0,1,394,21
2026-06-01,PROD0027,Karachi-Main,0,2,248,46
2026-06-01,PROD0028,Lahore-Hub,0,4,322,57
2026-06-01,PROD0029,Lahore-Hub,0,2,275,60
2026-06-01,PROD0030,Karachi-Main,0,0,198,24
2026-06-01,PROD0031,Lahore-Hub,0,4,377,50
2026-06-01,PROD0032,Karachi-Main,0,0,241,46
2026-06-01,PROD0033,Lahore-Hub,0,2,137,49
2026-06-01,PROD0034,Lahore-Hub,0,5,108,58
2026-06-01,PROD0035,Karachi-Main,0,1,371,56
2026-06-01,PROD0036,Karachi-Main,0,5,249,34
2026-06-01,PROD0037,Karachi-Main,0,4,179,40
2026-06-01,PROD0038,Karachi-Main,0,4,382,57
2026-06-01,PROD0039,Karachi-Main,0,3,233,34
2026-06-01,PROD0040,Lahore-Hub,0,6,176,48
2026-06-01,PROD0041,Karachi-Main,20,2,77,36
2026-06-01,PROD0042,Lahore-Hub,0,4,91,39
2026-06-01,PROD0043,Karachi-Main,0,2,270,22
2026-06-01,PROD0044,Karachi-Main,0,5,352,34
2026-06-01,PROD0045,Lahore-Hub,0,3,405,57
